simTime_s,runTime_s,timing,phase,aCam_mps2,speed_mps,yawRate_dps,jerk_mps3
13.747,11.094,1,前進 4,0.2404,0.5974,-0.002,0.030
13.749,11.096,1,前進 4,0.2405,0.5970,-0.002,0.045
13.751,11.098,1,前進 4,0.2406,0.5965,-0.002,0.030
13.753,11.100,1,前進 4,0.2407,0.5960,-0.002,0.045
13.755,11.102,1,前進 4,0.2407,0.5955,-0.002,0.030
13.757,11.104,1,前進 4,0.2408,0.5950,-0.002,0.045
13.759,11.106,1,前進 4,0.2409,0.5946,-0.002,0.030
13.761,11.108,1,前進 4,0.2410,0.5941,-0.002,0.045
13.763,11.110,1,前進 4,0.2410,0.5936,-0.002,0.030
13.765,11.112,1,前進 4,0.2411,0.5931,-0.002,0.045
13.767,11.114,1,前進 4,0.2412,0.5926,-0.002,0.030
13.769,11.116,1,前進 4,0.2413,0.5921,-0.002,0.045
13.771,11.118,1,前進 4,0.2413,0.5917,-0.002,0.030
13.773,11.120,1,前進 4,0.2414,0.5912,-0.002,0.045
13.775,11.122,1,前進 4,0.2415,0.5907,-0.002,0.030
13.777,11.124,1,前進 4,0.2416,0.5902,-0.002,0.045
13.779,11.126,1,前進 4,0.2416,0.5897,-0.002,0.030
13.781,11.128,1,前進 4,0.2417,0.5892,-0.002,0.030
13.783,11.130,1,前進 4,0.2418,0.5888,-0.002,0.045
13.785,11.132,1,前進 4,0.2418,0.5883,-0.002,0.030
13.787,11.134,1,前進 4,0.2419,0.5878,-0.002,0.030
13.789,11.136,1,前進 4,0.2420,0.5873,-0.002,0.045
13.791,11.138,1,前進 4,0.2421,0.5868,-0.002,0.030
13.793,11.140,1,前進 4,0.2421,0.5863,-0.002,0.045
13.795,11.142,1,前進 4,0.2422,0.5859,-0.002,0.030
13.797,11.144,1,前進 4,0.2423,0.5854,-0.002,0.030
13.799,11.146,1,前進 4,0.2423,0.5849,-0.002,0.030
13.801,11.148,1,前進 4,0.2424,0.5844,-0.002,0.045
13.803,11.150,1,前進 4,0.2425,0.5839,-0.002,0.030
13.805,11.152,1,前進 4,0.2425,0.5834,-0.002,0.030
13.807,11.154,1,前進 4,0.2426,0.5829,-0.002,0.045
13.809,11.156,1,前進 4,0.2427,0.5825,-0.002,0.030
13.811,11.158,1,前進 4,0.2427,0.5820,-0.002,0.030
13.813,11.160,1,前進 4,0.2428,0.5815,-0.002,0.030
13.815,11.162,1,前進 4,0.2429,0.5810,-0.002,0.045
13.817,11.164,1,前進 4,0.2429,0.5805,-0.002,0.030
13.819,11.166,1,前進 4,0.2430,0.5800,-0.002,0.030
13.821,11.168,1,前進 4,0.2431,0.5795,-0.002,0.030
13.823,11.170,1,前進 4,0.2431,0.5791,-0.002,0.030
13.825,11.172,1,前進 4,0.2432,0.5786,-0.002,0.045
13.827,11.174,1,前進 4,0.2433,0.5781,-0.002,0.030
13.829,11.176,1,前進 4,0.2433,0.5776,-0.002,0.030
13.831,11.178,1,前進 4,0.2434,0.5771,-0.002,0.030
13.833,11.180,1,前進 4,0.2435,0.5766,-0.002,0.030
13.835,11.182,1,前進 4,0.2435,0.5761,-0.002,0.030
13.837,11.184,1,前進 4,0.2436,0.5757,-0.002,0.030
13.839,11.186,1,前進 4,0.2437,0.5752,-0.002,0.045
13.841,11.188,1,前進 4,0.2437,0.5747,-0.002,0.030
13.843,11.190,1,前進 4,0.2438,0.5742,-0.002,0.030
13.845,11.192,1,前進 4,0.2438,0.5737,-0.002,0.030
13.847,11.194,1,前進 4,0.2439,0.5732,-0.002,0.030
13.849,11.196,1,前進 4,0.2440,0.5727,-0.002,0.030
13.851,11.198,1,前進 4,0.2440,0.5722,-0.001,0.030
13.853,11.200,1,前進 4,0.2441,0.5718,-0.001,0.030
13.855,11.202,1,前進 4,0.2441,0.5713,-0.001,0.030
13.857,11.204,1,前進 4,0.2442,0.5708,-0.001,0.030
13.859,11.206,1,前進 4,0.2443,0.5703,-0.001,0.030
13.861,11.208,1,前進 4,0.2443,0.5698,-0.001,0.030
13.863,11.210,1,前進 4,0.2444,0.5693,-0.001,0.030
13.865,11.212,1,前進 4,0.2444,0.5688,-0.001,0.030
13.867,11.214,1,前進 4,0.2445,0.5683,-0.001,0.030
13.869,11.216,1,前進 4,0.2446,0.5678,-0.001,0.045
13.871,11.218,1,前進 4,0.2446,0.5674,-0.001,0.030
13.873,11.220,1,前進 4,0.2447,0.5669,-0.001,0.015
13.875,11.222,1,前進 4,0.2447,0.5664,-0.001,0.030
13.877,11.224,1,前進 4,0.2448,0.5659,-0.001,0.030
13.879,11.226,1,前進 4,0.2449,0.5654,-0.001,0.030
13.881,11.228,1,前進 4,0.2449,0.5649,-0.001,0.030
13.883,11.230,1,前進 4,0.2450,0.5644,-0.001,0.030
13.885,11.232,1,前進 4,0.2450,0.5639,-0.001,0.030
13.887,11.234,1,前進 4,0.2451,0.5634,-0.001,0.030
13.889,11.236,1,前進 4,0.2452,0.5629,-0.001,0.030
13.891,11.238,1,前進 4,0.2452,0.5625,-0.001,0.030
13.893,11.240,1,前進 4,0.2453,0.5620,-0.001,0.030
13.895,11.242,1,前進 4,0.2453,0.5615,-0.001,0.030
13.897,11.244,1,前進 4,0.2454,0.5610,-0.001,0.030
13.899,11.246,1,前進 4,0.2455,0.5605,-0.001,0.030
13.901,11.248,1,前進 4,0.2455,0.5600,-0.001,0.030
13.903,11.250,1,前進 4,0.2456,0.5595,-0.001,0.030
13.905,11.252,1,前進 4,0.2456,0.5590,-0.001,0.030
13.907,11.254,1,前進 4,0.2457,0.5585,-0.001,0.015
13.909,11.256,1,前進 4,0.2457,0.5580,-0.001,0.030
13.911,11.258,1,前進 4,0.2458,0.5575,-0.001,0.030
13.913,11.260,1,前進 4,0.2458,0.5571,-0.001,0.030
13.915,11.262,1,前進 4,0.2459,0.5566,-0.001,0.030
13.917,11.264,1,前進 4,0.2460,0.5561,-0.001,0.030
13.919,11.266,1,前進 4,0.2460,0.5556,-0.001,0.030
13.921,11.268,1,前進 4,0.2460,0.5551,-0.001,0.015
13.923,11.270,1,前進 4,0.2461,0.5546,-0.001,0.030
13.925,11.272,1,前進 4,0.2462,0.5541,-0.001,0.030
13.927,11.274,1,前進 4,0.2462,0.5536,-0.001,0.030
13.929,11.276,1,前進 4,0.2463,0.5531,-0.001,0.030
13.931,11.278,1,前進 4,0.2463,0.5526,-0.001,0.030
13.933,11.280,1,前進 4,0.2464,0.5521,-0.001,0.015
13.935,11.282,1,前進 4,0.2464,0.5516,-0.001,0.030
13.937,11.284,1,前進 4,0.2465,0.5511,-0.001,0.030
13.939,11.286,1,前進 4,0.2466,0.5507,-0.001,0.030
13.941,11.288,1,前進 4,0.2466,0.5502,-0.001,0.030
13.943,11.290,1,前進 4,0.2466,0.5497,-0.001,0.015
13.945,11.292,1,前進 4,0.2467,0.5492,-0.001,0.030
13.947,11.294,1,前進 4,0.2468,0.5487,-0.001,0.030
13.949,11.296,1,前進 4,0.2468,0.5482,-0.001,0.030
13.951,11.298,1,前進 4,0.2469,0.5477,-0.001,0.030
13.953,11.300,1,前進 4,0.2469,0.5472,-0.001,0.015
13.955,11.302,1,前進 4,0.2470,0.5467,-0.001,0.030
13.957,11.304,1,前進 4,0.2470,0.5462,-0.001,0.030
13.959,11.306,1,前進 4,0.2471,0.5457,-0.001,0.030
13.961,11.308,1,前進 4,0.2471,0.5452,-0.001,0.015
13.963,11.310,1,前進 4,0.2472,0.5447,-0.001,0.030
13.965,11.312,1,前進 4,0.2472,0.5442,-0.001,0.030
13.967,11.314,1,前進 4,0.2473,0.5437,-0.001,0.015
13.969,11.316,1,前進 4,0.2473,0.5432,-0.001,0.030
13.971,11.318,1,前進 4,0.2474,0.5427,-0.001,0.030
13.973,11.320,1,前進 4,0.2475,0.5423,-0.001,0.030
13.975,11.322,1,前進 4,0.2475,0.5418,-0.001,0.015
13.977,11.324,1,前進 4,0.2475,0.5413,-0.001,0.030
13.979,11.326,1,前進 4,0.2476,0.5408,-0.001,0.030
13.981,11.328,1,前進 4,0.2477,0.5403,-0.001,0.030
13.983,11.330,1,前進 4,0.2477,0.5398,-0.001,0.015
13.985,11.332,1,前進 4,0.2477,0.5393,-0.001,0.030
13.987,11.334,1,前進 4,0.2478,0.5388,-0.001,0.030
13.989,11.336,1,前進 4,0.2478,0.5383,-0.001,0.015
13.991,11.338,1,前進 4,0.2479,0.5378,-0.001,0.030
13.993,11.340,1,前進 4,0.2480,0.5373,-0.001,0.030
13.995,11.342,1,前進 4,0.2480,0.5368,-0.001,0.015
13.997,11.344,1,前進 4,0.2480,0.5363,-0.001,0.030
13.999,11.346,1,前進 4,0.2481,0.5358,-0.001,0.030
14.001,11.348,1,前進 4,0.2481,0.5353,-0.001,0.015
14.003,11.350,1,前進 4,0.2482,0.5348,-0.001,0.030
14.005,11.352,1,前進 4,0.2483,0.5343,-0.001,0.030
14.007,11.354,1,前進 4,0.2483,0.5338,-0.001,0.015
14.009,11.356,1,前進 4,0.2483,0.5333,-0.001,0.030
14.011,11.358,1,前進 4,0.2484,0.5328,-0.001,0.030
14.013,11.360,1,前進 4,0.2484,0.5323,-0.001,0.015
14.015,11.362,1,前進 4,0.2485,0.5318,-0.001,0.030
14.017,11.364,1,前進 4,0.2486,0.5313,-0.001,0.030
14.019,11.366,1,前進 4,0.2486,0.5308,-0.001,0.015
14.021,11.368,1,前進 4,0.2486,0.5303,-0.001,0.030
14.023,11.370,1,前進 4,0.2487,0.5298,-0.001,0.030
14.025,11.372,1,前進 4,0.2487,0.5293,-0.001,0.015
14.027,11.374,1,前進 4,0.2488,0.5289,-0.001,0.030
14.029,11.376,1,前進 4,0.2488,0.5284,-0.001,0.015
14.031,11.378,1,前進 4,0.2489,0.5279,-0.001,0.030
14.033,11.380,1,前進 4,0.2489,0.5274,-0.001,0.030
14.035,11.382,1,前進 4,0.2490,0.5269,-0.001,0.015
14.037,11.384,1,前進 4,0.2490,0.5264,-0.001,0.030
14.039,11.386,1,前進 4,0.2491,0.5259,-0.001,0.030
14.041,11.388,1,前進 4,0.2491,0.5254,-0.001,0.015
14.043,11.390,1,前進 4,0.2492,0.5249,-0.001,0.030
14.045,11.392,1,前進 4,0.2492,0.5244,-0.001,0.015
14.047,11.394,1,前進 4,0.2493,0.5239,-0.001,0.030
14.049,11.396,1,前進 4,0.2493,0.5234,-0.001,0.030
14.051,11.398,1,前進 4,0.2494,0.5229,-0.001,0.015
14.053,11.400,1,前進 4,0.2494,0.5224,-0.001,0.030
14.055,11.402,1,前進 4,0.2494,0.5219,-0.001,0.015
14.057,11.404,1,前進 4,0.2495,0.5214,-0.001,0.030
14.059,11.406,1,前進 4,0.2496,0.5209,-0.001,0.030
14.061,11.408,1,前進 4,0.2496,0.5204,-0.001,0.015
14.063,11.410,1,前進 4,0.2497,0.5199,-0.001,0.030
14.065,11.412,1,前進 4,0.2497,0.5194,-0.001,0.015
14.067,11.414,1,前進 4,0.2497,0.5189,-0.001,0.030
14.069,11.416,1,前進 4,0.2498,0.5184,-0.001,0.030
14.071,11.418,1,前進 4,0.2498,0.5179,-0.001,0.015
14.073,11.420,1,前進 4,0.2499,0.5174,-0.001,0.030
14.075,11.422,1,前進 4,0.2499,0.5169,-0.001,0.015
14.077,11.424,1,前進 4,0.2500,0.5164,-0.001,0.030
14.079,11.426,1,前進 4,0.2500,0.5159,-0.001,0.015
14.081,11.428,1,前進 4,0.2501,0.5154,-0.001,0.030
14.083,11.430,1,前進 4,0.2501,0.5149,-0.001,0.030
14.085,11.432,1,前進 4,0.2502,0.5144,-0.001,0.015
14.087,11.434,1,前進 4,0.2502,0.5139,-0.001,0.030
14.089,11.436,1,前進 4,0.2503,0.5134,-0.001,0.015
14.091,11.438,1,前進 4,0.2503,0.5129,-0.001,0.030
14.093,11.440,1,前進 4,0.2503,0.5124,-0.001,0.015
14.095,11.442,1,前進 4,0.2504,0.5119,-0.001,0.030
14.097,11.444,1,前進 4,0.2504,0.5114,-0.001,0.015
14.099,11.446,1,前進 4,0.2505,0.5109,-0.001,0.030
14.101,11.448,1,前進 4,0.2506,0.5104,-0.001,0.030
14.103,11.450,1,前進 4,0.2506,0.5099,-0.001,0.015
14.105,11.452,1,前進 4,0.2506,0.5094,-0.001,0.030
14.107,11.454,1,前進 4,0.2507,0.5089,-0.001,0.015
14.109,11.456,1,前進 4,0.2507,0.5084,-0.001,0.030
14.111,11.458,1,前進 4,0.2508,0.5079,-0.001,0.015
14.113,11.460,1,前進 4,0.2508,0.5074,-0.001,0.030
14.115,11.462,1,前進 4,0.2508,0.5069,-0.001,0.015
14.117,11.464,1,前進 4,0.2509,0.5064,-0.001,0.030
14.119,11.466,1,前進 4,0.2510,0.5059,-0.001,0.030
14.121,11.468,1,前進 4,0.2510,0.5054,-0.001,0.015
14.123,11.470,1,前進 4,0.2511,0.5049,-0.001,0.030
14.125,11.472,1,前進 4,0.2511,0.5044,-0.001,0.015
14.127,11.474,1,前進 4,0.2511,0.5039,-0.001,0.030
14.129,11.476,1,前進 4,0.2512,0.5034,-0.001,0.015
14.131,11.478,1,前進 4,0.2512,0.5028,-0.001,0.030
14.133,11.480,1,前進 4,0.2513,0.5023,-0.001,0.015
14.135,11.482,1,前進 4,0.2513,0.5018,-0.001,0.030
14.137,11.484,1,前進 4,0.2514,0.5013,-0.001,0.015
14.139,11.486,1,前進 4,0.2514,0.5008,-0.001,0.030
14.141,11.488,1,前進 4,0.2514,0.5003,-0.001,0.015
14.143,11.490,1,前進 4,0.2515,0.4998,-0.001,0.030
14.145,11.492,1,前進 4,0.2516,0.4993,-0.001,0.022
14.147,11.494,1,前進 4,0.2516,0.4988,-0.001,0.022
14.149,11.496,1,前進 4,0.2516,0.4983,-0.001,0.022
14.151,11.498,1,前進 4,0.2517,0.4978,-0.001,0.022
14.153,11.500,1,前進 4,0.2517,0.4973,-0.001,0.022
14.155,11.502,1,前進 4,0.2518,0.4968,-0.001,0.022
14.157,11.504,1,前進 4,0.2518,0.4963,-0.001,0.030
14.159,11.506,1,前進 4,0.2519,0.4958,-0.001,0.022
14.161,11.508,1,前進 4,0.2519,0.4953,-0.001,0.022
14.163,11.510,1,前進 4,0.2520,0.4948,-0.001,0.022
14.165,11.512,1,前進 4,0.2520,0.4943,-0.001,0.022
14.167,11.514,1,前進 4,0.2521,0.4938,-0.001,0.022
14.169,11.516,1,前進 4,0.2521,0.4933,-0.001,0.022
14.171,11.518,1,前進 4,0.2521,0.4928,-0.001,0.022
14.173,11.520,1,前進 4,0.2522,0.4923,-0.001,0.022
14.175,11.522,1,前進 4,0.2522,0.4918,-0.001,0.022
14.177,11.524,1,前進 4,0.2523,0.4913,-0.001,0.022
14.179,11.526,1,前進 4,0.2523,0.4908,-0.001,0.022
14.181,11.528,1,前進 4,0.2524,0.4903,-0.001,0.022
14.183,11.530,1,前進 4,0.2524,0.4898,-0.001,0.022
14.185,11.532,1,前進 4,0.2525,0.4892,-0.001,0.022
14.187,11.534,1,前進 4,0.2525,0.4887,-0.001,0.030
14.189,11.536,1,前進 4,0.2526,0.4882,-0.001,0.022
14.191,11.538,1,前進 4,0.2526,0.4877,-0.001,0.022
14.193,11.540,1,前進 4,0.2527,0.4872,-0.001,0.022
14.195,11.542,1,前進 4,0.2527,0.4867,-0.001,0.022
14.197,11.544,1,前進 4,0.2527,0.4862,-0.001,0.022
14.199,11.546,1,前進 4,0.2528,0.4857,-0.001,0.022
14.201,11.548,1,前進 4,0.2528,0.4852,-0.001,0.022
14.203,11.550,1,前進 4,0.2529,0.4847,-0.001,0.022
14.205,11.552,1,前進 4,0.2529,0.4842,-0.001,0.022
14.207,11.554,1,前進 4,0.2530,0.4837,-0.001,0.022
14.209,11.556,1,前進 4,0.2530,0.4832,-0.001,0.022
14.211,11.558,1,前進 4,0.2531,0.4827,-0.001,0.022
14.213,11.560,1,前進 4,0.2531,0.4822,-0.001,0.022
14.215,11.562,1,前進 4,0.2531,0.4817,-0.001,0.022
14.217,11.564,1,前進 4,0.2532,0.4812,-0.001,0.030
14.219,11.566,1,前進 4,0.2533,0.4806,-0.001,0.022
14.221,11.568,1,前進 4,0.2533,0.4801,-0.001,0.022
14.223,11.570,1,前進 4,0.2533,0.4796,-0.001,0.022
14.225,11.572,1,前進 4,0.2534,0.4791,-0.001,0.022
14.227,11.574,1,前進 4,0.2534,0.4786,-0.001,0.022
14.229,11.576,1,前進 4,0.2535,0.4781,-0.001,0.022
14.231,11.578,1,前進 4,0.2535,0.4776,-0.001,0.022
14.233,11.580,1,前進 4,0.2536,0.4771,-0.001,0.022
14.235,11.582,1,前進 4,0.2536,0.4766,-0.001,0.022
14.237,11.584,1,前進 4,0.2537,0.4761,-0.001,0.022
14.239,11.586,1,前進 4,0.2537,0.4756,-0.001,0.022
14.241,11.588,1,前進 4,0.2538,0.4751,-0.001,0.030
14.243,11.590,1,前進 4,0.2538,0.4746,-0.001,0.022
14.245,11.592,1,前進 4,0.2538,0.4741,-0.001,0.022
14.247,11.594,1,前進 4,0.2539,0.4735,-0.001,0.022
14.249,11.596,1,前進 4,0.2539,0.4730,-0.001,0.022
14.251,11.598,1,前進 4,0.2540,0.4725,-0.001,0.022
14.253,11.600,1,前進 4,0.2540,0.4720,-0.001,0.022
14.255,11.602,1,前進 4,0.2541,0.4715,-0.001,0.022
14.257,11.604,1,前進 4,0.2541,0.4710,-0.001,0.022
14.259,11.606,1,前進 4,0.2542,0.4705,-0.001,0.022
14.261,11.608,1,前進 4,0.2542,0.4700,-0.001,0.030
14.263,11.610,1,前進 4,0.2543,0.4695,-0.001,0.022
14.265,11.612,1,前進 4,0.2543,0.4690,-0.001,0.022
14.267,11.614,1,前進 4,0.2544,0.4685,-0.001,0.022
14.269,11.616,1,前進 4,0.2544,0.4680,-0.001,0.022
14.271,11.618,1,前進 4,0.2544,0.4674,-0.001,0.022
14.273,11.620,1,前進 4,0.2545,0.4669,-0.001,0.022
14.275,11.622,1,前進 4,0.2545,0.4664,-0.001,0.022
14.277,11.624,1,前進 4,0.2546,0.4659,-0.001,0.030
14.279,11.626,1,前進 4,0.2546,0.4654,-0.001,0.022
14.281,11.628,1,前進 4,0.2547,0.4649,-0.001,0.022
14.283,11.630,1,前進 4,0.2547,0.4644,-0.001,0.022
14.285,11.632,1,前進 4,0.2548,0.4639,-0.001,0.022
14.287,11.634,1,前進 4,0.2548,0.4634,-0.001,0.022
14.289,11.636,1,前進 4,0.2549,0.4629,-0.001,0.030
14.291,11.638,1,前進 4,0.2549,0.4624,-0.001,0.022
14.293,11.640,1,前進 4,0.2550,0.4618,-0.001,0.022
14.295,11.642,1,前進 4,0.2550,0.4613,-0.001,0.022
14.297,11.644,1,前進 4,0.2551,0.4608,-0.001,0.022
14.299,11.646,1,前進 4,0.2551,0.4603,-0.001,0.022
14.301,11.648,1,前進 4,0.2552,0.4598,-0.001,0.030
14.303,11.650,1,前進 4,0.2552,0.4593,-0.001,0.022
14.305,11.652,1,前進 4,0.2552,0.4588,-0.001,0.022
14.307,11.654,1,前進 4,0.2553,0.4583,-0.001,0.022
14.309,11.656,1,前進 4,0.2553,0.4578,-0.001,0.022
14.311,11.658,1,前進 4,0.2554,0.4573,-0.001,0.022
14.313,11.660,1,前進 4,0.2554,0.4567,-0.001,0.030
14.315,11.662,1,前進 4,0.2555,0.4562,-0.001,0.022
14.317,11.664,1,前進 4,0.2555,0.4557,-0.001,0.022
14.319,11.666,1,前進 4,0.2556,0.4552,-0.001,0.022
14.321,11.668,1,前進 4,0.2556,0.4547,-0.001,0.022
14.323,11.670,1,前進 4,0.2557,0.4542,-0.001,0.030
14.325,11.672,1,前進 4,0.2557,0.4537,-0.001,0.022
14.327,11.674,1,前進 4,0.2558,0.4532,-0.001,0.022
14.329,11.676,1,前進 4,0.2558,0.4526,-0.001,0.022
14.331,11.678,1,前進 4,0.2559,0.4521,-0.001,0.030
14.333,11.680,1,前進 4,0.2559,0.4516,-0.001,0.022
14.335,11.682,1,前進 4,0.2560,0.4511,-0.001,0.022
14.337,11.684,1,前進 4,0.2560,0.4506,-0.001,0.022
14.339,11.686,1,前進 4,0.2561,0.4501,-0.001,0.030
14.341,11.688,1,前進 4,0.2561,0.4496,-0.001,0.022
14.343,11.690,1,前進 4,0.2562,0.4491,-0.001,0.022
14.345,11.692,1,前進 4,0.2562,0.4486,-0.001,0.022
14.347,11.694,1,前進 4,0.2563,0.4480,-0.001,0.030
14.349,11.696,1,前進 4,0.2563,0.4475,-0.001,0.022
14.351,11.698,1,前進 4,0.2564,0.4470,-0.001,0.022
14.353,11.700,1,前進 4,0.2564,0.4465,-0.001,0.030
14.355,11.702,1,前進 4,0.2565,0.4460,-0.001,0.022
14.357,11.704,1,前進 4,0.2565,0.4455,-0.001,0.022
14.359,11.706,1,前進 4,0.2565,0.4450,-0.001,0.022
14.361,11.708,1,前進 4,0.2566,0.4444,-0.001,0.030
14.363,11.710,1,前進 4,0.2566,0.4439,-0.001,0.022
14.365,11.712,1,前進 4,0.2567,0.4434,-0.001,0.022
14.367,11.714,1,前進 4,0.2568,0.4429,-0.001,0.030
14.369,11.716,1,前進 4,0.2568,0.4424,-0.001,0.022
14.371,11.718,1,前進 4,0.2568,0.4419,-0.001,0.022
14.373,11.720,1,前進 4,0.2569,0.4414,-0.001,0.030
14.375,11.722,1,前進 4,0.2569,0.4409,-0.001,0.022
14.377,11.724,1,前進 4,0.2570,0.4403,-0.001,0.022
14.379,11.726,1,前進 4,0.2571,0.4398,-0.001,0.030
14.381,11.728,1,前進 4,0.2571,0.4393,-0.001,0.022
14.383,11.730,1,前進 4,0.2572,0.4388,-0.001,0.030
14.385,11.732,1,前進 4,0.2572,0.4383,-0.001,0.022
14.387,11.734,1,前進 4,0.2572,0.4378,-0.001,0.022
14.389,11.736,1,前進 4,0.2573,0.4373,-0.001,0.030
14.391,11.738,1,前進 4,0.2574,0.4367,-0.001,0.022
14.393,11.740,1,前進 4,0.2574,0.4362,-0.001,0.022
14.395,11.742,1,前進 4,0.2575,0.4357,-0.001,0.030
14.397,11.744,1,前進 4,0.2575,0.4352,-0.001,0.022
14.399,11.746,1,前進 4,0.2576,0.4347,-0.001,0.030
14.401,11.748,1,前進 4,0.2576,0.4342,-0.001,0.022
14.403,11.750,1,前進 4,0.2577,0.4336,-0.001,0.030
14.405,11.752,1,前進 4,0.2577,0.4331,-0.001,0.022
14.407,11.754,1,前進 4,0.2578,0.4326,-0.001,0.022
14.409,11.756,1,前進 4,0.2578,0.4321,-0.001,0.030
14.411,11.758,1,前進 4,0.2579,0.4316,-0.001,0.022
14.413,11.760,1,前進 4,0.2579,0.4311,-0.001,0.030
14.415,11.762,1,前進 4,0.2580,0.4306,-0.001,0.022
14.417,11.764,1,前進 4,0.2580,0.4300,-0.001,0.030
14.419,11.766,1,前進 4,0.2581,0.4295,-0.001,0.022
14.421,11.768,1,前進 4,0.2581,0.4290,-0.001,0.030
14.423,11.770,1,前進 4,0.2582,0.4285,-0.001,0.022
14.425,11.772,1,前進 4,0.2582,0.4280,-0.001,0.030
14.427,11.774,1,前進 4,0.2583,0.4275,-0.001,0.022
14.429,11.776,1,前進 4,0.2583,0.4269,-0.001,0.030
14.431,11.778,1,前進 4,0.2584,0.4264,-0.001,0.022
14.433,11.780,1,前進 4,0.2584,0.4259,-0.001,0.030
14.435,11.782,1,前進 4,0.2585,0.4254,-0.001,0.030
14.437,11.784,1,前進 4,0.2585,0.4249,-0.001,0.022
14.439,11.786,1,前進 4,0.2586,0.4244,-0.001,0.030
14.441,11.788,1,前進 4,0.2586,0.4238,-0.001,0.022
14.443,11.790,1,前進 4,0.2587,0.4233,-0.001,0.030
14.445,11.792,1,前進 4,0.2588,0.4228,-0.001,0.022
14.447,11.794,1,前進 4,0.2588,0.4223,-0.001,0.030
14.449,11.796,1,前進 4,0.2589,0.4218,-0.001,0.030
14.451,11.798,1,前進 4,0.2589,0.4213,-0.001,0.022
14.453,11.800,1,前進 4,0.2590,0.4207,-0.001,0.030
14.455,11.802,1,前進 4,0.2590,0.4202,-0.001,0.022
14.457,11.804,1,前進 4,0.2591,0.4197,-0.001,0.030
14.459,11.806,1,前進 4,0.2591,0.4192,-0.001,0.030
14.461,11.808,1,前進 4,0.2592,0.4187,-0.001,0.022
14.463,11.810,1,前進 4,0.2592,0.4181,-0.001,0.030
14.465,11.812,1,前進 4,0.2593,0.4176,-0.001,0.030
14.467,11.814,1,前進 4,0.2593,0.4171,-0.001,0.022
14.469,11.816,1,前進 4,0.2594,0.4166,-0.001,0.030
14.471,11.818,1,前進 4,0.2595,0.4161,-0.001,0.030
14.473,11.820,1,前進 4,0.2595,0.4155,-0.001,0.022
14.475,11.822,1,前進 4,0.2596,0.4150,-0.001,0.030
14.477,11.824,1,前進 4,0.2596,0.4145,-0.001,0.030
14.479,11.826,1,前進 4,0.2597,0.4140,-0.001,0.030
14.481,11.828,1,前進 4,0.2597,0.4135,-0.001,0.022
14.483,11.830,1,前進 4,0.2598,0.4130,-0.001,0.030
14.485,11.832,1,前進 4,0.2599,0.4124,-0.001,0.030
14.487,11.834,1,前進 4,0.2599,0.4119,-0.001,0.030
14.489,11.836,1,前進 4,0.2600,0.4114,-0.001,0.022
14.491,11.838,1,前進 4,0.2600,0.4109,-0.001,0.030
14.493,11.840,1,前進 4,0.2601,0.4104,-0.001,0.030
14.495,11.842,1,前進 4,0.2601,0.4098,-0.001,0.030
14.497,11.844,1,前進 4,0.2602,0.4093,-0.001,0.030
14.499,11.846,1,前進 4,0.2602,0.4088,-0.001,0.022
14.501,11.848,1,前進 4,0.2603,0.4083,-0.001,0.030
14.503,11.850,1,前進 4,0.2604,0.4077,-0.001,0.030
14.505,11.852,1,前進 4,0.2604,0.4072,-0.001,0.030
14.507,11.854,1,前進 4,0.2605,0.4067,-0.001,0.030
14.509,11.856,1,前進 4,0.2605,0.4062,-0.001,0.030
14.511,11.858,1,前進 4,0.2606,0.4057,-0.001,0.030
14.513,11.860,1,前進 4,0.2606,0.4051,-0.001,0.022
14.515,11.862,1,前進 4,0.2607,0.4046,-0.001,0.030
14.517,11.864,1,前進 4,0.2608,0.4041,-0.001,0.030
14.519,11.866,1,前進 4,0.2608,0.4036,-0.001,0.030
14.521,11.868,1,前進 4,0.2609,0.4031,-0.001,0.030
14.523,11.870,1,前進 4,0.2609,0.4025,-0.001,0.030
14.525,11.872,1,前進 4,0.2610,0.4020,-0.001,0.030
14.527,11.874,1,前進 4,0.2611,0.4015,-0.001,0.030
14.529,11.876,1,前進 4,0.2611,0.4010,-0.001,0.030
14.531,11.878,1,前進 4,0.2612,0.4004,-0.001,0.030
14.533,11.880,1,前進 4,0.2612,0.3999,-0.001,0.030
14.535,11.882,1,前進 4,0.2613,0.3994,-0.001,0.030
14.537,11.884,1,前進 4,0.2614,0.3989,-0.001,0.030
14.539,11.886,1,前進 4,0.2614,0.3984,-0.001,0.030
14.541,11.888,1,前進 4,0.2615,0.3978,-0.001,0.030
14.543,11.890,1,前進 4,0.2615,0.3973,-0.001,0.030
14.545,11.892,1,前進 4,0.2616,0.3968,-0.001,0.030
14.547,11.894,1,前進 4,0.2617,0.3963,-0.001,0.030
14.549,11.896,1,前進 4,0.2617,0.3957,-0.001,0.030
14.551,11.898,1,前進 4,0.2618,0.3952,-0.001,0.030
14.553,11.900,1,前進 4,0.2619,0.3947,-0.001,0.037
14.555,11.902,1,前進 4,0.2619,0.3942,-0.001,0.030
14.557,11.904,1,前進 4,0.2620,0.3936,-0.001,0.030
14.559,11.906,1,前進 4,0.2620,0.3931,-0.001,0.030
14.561,11.908,1,前進 4,0.2621,0.3926,-0.001,0.030
14.563,11.910,1,前進 4,0.2622,0.3921,-0.001,0.030
14.565,11.912,1,前進 4,0.2622,0.3915,-0.001,0.030
